Rate,Log[L]
1.749133258862031,-954.599605728085
2.015165550102112,-1019.761743488781
1.714110864631759,-823.5413544222295
0.3017351183495597,-1.386294361119889
0.4744272522702777,-1.38629436111989
0.5917079953313504,-1.38629436111989
40.72880324589839,-5.54517744447953
40.65313186454556,-5.545177444479535
0.3017351183495597,-1.386294361119889
1.720225086245342,-5.536915500810361
40.65313186454556,-5.545177444479535
1.229197543619521,-6.809718031597371
0.4291580274249041,-4.123544778146338
1.134238910069469,-19.33686477063356
2.104027627228773,-50.32206437516852
2.212467501591273,-77.30191964028838
1.499339246849459,-269.1934495936417
0.4000922934260063,-218.6156823244095
0.1754331348416302,-113.1906689409766
1.029245453636915,-448.2504370833735
0.9648867288944788,-476.6592056303183
0.5540087587332269,-349.4639717315475
1.252418951471195,-618.2582931434366
0.7885082467038561,-530.0870062841109
0.9753488216392867,-635.5655688646257
1.518328809382294,-886.2194626609094
1.350936841265035,-815.0917979996676
1.013640934677068,-679.218096275286
1.251784799095855,-747.5905497611401
0.5076453657139637,-411.2674169649484
1.040366041000676,-664.8646396224793
0.06583134044777593,-83.64249080622852
0.5092294800643202,-417.6488170616767
0.3282776393849424,-309.6418904168714
0.350681715915063,-320.9558099046702
0.5882561236794746,-491.3829200641094
0.9554953642910472,-659.2805162284064
0.7786244557115042,-561.5556713591043
0.5416301402060061,-448.2232915761451
1.422362325541446,-838.9236371815356
1.028726038628033,-709.632599469764
1.287794604853048,-807.6592576452531
0.932616689361814,-651.7019392462181
0.5693843387950052,-471.6442797235966
0.4563042712855421,-397.2919466000915
0.6593395361251032,-517.8866962278173
0.07106610067357151,-83.79812324648537
0.4860936602057229,-407.6446436595435
0.2533977578441696,-241.118319603965
0.4706385862682566,-401.369271822338
0.1339647136025381,-144.1634353638865
0.1759076332816877,-180.4036296390118
0.3898189229184706,-340.4596393667301
0.4662181773267756,-387.042659612778
0.4243312392557579,-364.8360478735073
0.05641156140730608,-72.68996938859848
0.05661608797083136,-71.92007278274851
0.0720493046258862,-83.54215117297693
0.108579469636895,-120.2703497246114
0.04106267754871652,-55.60718940612208
0.0670552495318374,-85.78596558281359
0.08816961188984895,-101.2834626596349
0.06192041686471839,-78.48632882781303
0.08297481885254682,-96.10191607631938
0.1095693119109615,-116.7920101985994
0.1041805077913992,-116.0854026264258
0.08348299829348571,-98.20389272939002
0.09392928122562132,-105.9449601084001
0.0995971791067292,-108.2524826237084
0.115314880384032,-123.2598189987427
0.1371210015249204,-142.3634183706772
0.4036793365143059,-344.198868662637
0.1477707458658842,-152.7260303881007
0.3036133602913543,-266.6881196189501
0.286921471169677,-274.1847625281655
0.09219127490565672,-102.7515390610767
0.1135404443226812,-121.8128037253232
0.506754433403663,-411.4975768087625
0.414712851262505,-353.4231924216202
0.1940364549711401,-192.2539378284847
0.05433316603667528,-64.66809348676922
0.05953634938387035,-71.48324181643623
0.09241263861090354,-96.06379028872331
0.4091646406655268,-346.2899261186758
0.3459113486424341,-308.7957422164537
0.1155706135223646,-119.3190142037376
0.08718142508896957,-98.31867756800071
0.5156368013694231,-405.5474186942756
0.1498687663525491,-146.3887332235919
0.1395670003171425,-135.1518969012459
0.3761844543502739,-321.2848464448624
0.2303487148765077,-216.6591198807596
0.1431318394556392,-144.6421655281903
